page_url,old_filename,new_filename,status
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042034910.jpg,s_202604280042449228.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042033690.jpg,s_202604280042441261.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042034760.jpg,s_202604280042458573.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042038263.jpg,s_202604280042455281.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042036016.jpg,s_202604280042458523.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042042974.jpg,s_202604280042453920.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042047402.jpg,s_202604280042453987.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042046559.jpg,s_202604280042452589.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042046189.jpg,s_202604280042454483.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042042192.jpg,s_202604280042459884.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042041643.jpg,s_202604280042458977.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042041240.jpg,s_202604280042453185.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042041218.jpg,s_202604280042451022.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042046508.jpg,s_202604280042459570.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042046865.jpg,s_202604280042455065.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042049595.jpg,s_202604280042453359.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042044374.jpg,s_202604280042456249.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042046780.jpg,s_202604280042463425.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042041854.jpg,s_202604280042469200.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042045714.jpg,s_202604280042462578.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042052408.jpg,s_202604280042461532.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042051642.jpg,s_202604280042464986.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042055858.jpg,s_202604280042462715.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042059136.jpg,s_202604280042468642.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042057541.jpg,s_202604280042468438.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042056624.jpg,s_202604280042462947.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042055633.jpg,s_202604280042461880.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042054382.jpg,s_202604280042461299.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042051442.jpg,s_202604280042467854.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042053984.jpg,s_202604280042467984.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042055923.jpg,s_202604280042467475.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042059278.jpg,s_202604280042471814.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042054583.jpg,s_202604280042475186.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042056421.jpg,s_202604280042479558.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042064271.jpg,s_202604280042475813.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042061371.jpg,s_202604280042471393.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042064766.jpg,s_202604280042472276.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042061699.jpg,s_202604280042475505.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042069238.jpg,s_202604280042478777.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042066344.jpg,s_202604280042478261.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042061658.jpg,s_202604280042479604.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042062895.jpg,s_202604280042478612.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042064752.jpg,s_202604280042472500.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042062051.jpg,s_202604280042471535.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042066051.jpg,s_202604280042477103.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042062718.jpg,s_202604280042485699.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042063219.jpg,s_202604280042481873.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042068115.jpg,s_202604280042488541.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042079471.jpg,s_202604280042483032.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042073882.jpg,s_202604280042481865.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042076189.jpg,s_202604280042485395.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042072849.jpg,s_202604280042488328.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042079949.jpg,s_202604280042483890.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042077842.jpg,s_202604280042487665.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042076958.jpg,s_202604280042488998.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042074390.jpg,s_202604280042481537.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042071193.jpg,s_202604280042486450.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042072943.jpg,s_202604280042485966.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042078921.jpg,s_202604280042485879.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042076772.jpg,s_202604280042492678.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042074302.jpg,s_202604280042494920.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042072301.jpg,s_202604280042491947.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042084347.jpg,s_202604280042491338.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042085128.jpg,s_202604280042492612.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042082220.jpg,s_202604280042491638.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042086933.jpg,s_202604280042492627.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042082503.jpg,s_202604280042494056.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042082789.jpg,s_202604280042494530.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042081699.jpg,s_202604280042492233.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042086800.jpg,s_202604280042497928.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042086572.jpg,s_202604280042495016.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042088908.jpg,s_202604280042497701.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042089766.jpg,s_202604280042507073.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042083345.jpg,s_202604280042505198.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042084153.jpg,s_202604280042507807.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042085563.jpg,s_202604280042502332.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042094905.jpg,s_202604280042503038.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042091342.jpg,s_202604280042508835.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042091398.jpg,s_202604280042508207.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042097074.jpg,s_202604280042508001.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042096987.jpg,s_202604280042504955.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042095393.jpg,s_202604280042502233.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042094753.jpg,s_202604280042509504.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042092690.jpg,s_202604280042503036.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042093971.jpg,s_202604280042505959.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042097507.jpg,s_202604280042504594.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042099327.jpg,s_202604280042508557.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042096731.jpg,s_202604280042515661.jpg,mapped
https://www.ziv.com.tw/?mode=match&id=535&type=2271&goto=42,s_202604280042093958.jpg,s_202604280042517207.jpg,mapped
